orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells
Agro	set4IT049	R2A with Spectinomycin 0.002 mM	22-Jun-21 Agro_ML11_set4	260	3410577	331	2399198	2397645	427	1641	541.71825576141	0.204480528114109	0.171615556670643	0.860393932704419	0.861429822844983	0.278488584828915	0.142043429014615	-0.0162204160859316	1.0947586685013	stress	R2A with Spectinomycin dihydrochloride pentahydrate 0.002 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT049	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Spectinomycin dihydrochloride pentahydrate	mM	0.002										1	D7
Agro	set4IT050	R2A with Carbenicillin 150 mM	22-Jun-21 Agro_ML11_set4	261	3348490	334	2355601	2354067	417	1641	531.872345232716	0.235270568671986	0.170642557672605	0.871485259477319	0.861429822844983	0.273161509259573	0.0905487299556188	0.0146637719175676	1.08680220228897	stress	R2A with Carbenicillin disodium salt 150 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT050	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Carbenicillin disodium salt	mM	150										1	E7
Agro	set4IT051	R2A with Nalidixic 0.02 mM	22-Jun-21 Agro_ML11_set4	262	3079899	308	2163197	2161725	383	1641	488.415047446905	0.183932205876301	0.193681293598422	0.868755466721748	0.861429822844983	0.141572891691535	0.108311013015932	-0.0393386304062283	1.37747820356125	stress	R2A with Nalidixic acid sodium salt 0.02 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT051	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Nalidixic acid sodium salt	mM	0.02										1	F7
Agro	set4IT052	R2A with G418 disolution 0.02 mM	22-Jun-21 Agro_ML11_set4	263	2947016	339	2066556	2065258	362	1641	466.619521012201	0.246981153617453	0.183028586083855	0.869105933149048	0.861429822844983	0.264472667834183	0.12819477763629	0.0455743199792782	1.26339058564024	stress	R2A with G418 disulfate salt solution 0.02 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT052	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	200 rpm	G418 disulfate salt solution	mM	0.02										1	G7
Agro	set4IT054	R2A with Gentamicin 0.00125 mM	22-Jun-21 Agro_ML11_set4	265	3286776	319	2310151	2308521	409.5	1641	521.581789426118	0.195426747592261	0.17868891605083	0.869654398173904	0.861429822844983	0.207102533300735	0.0904734278031428	-0.0127410704781815	1.38031473140991	stress	R2A with Gentamicin sulfate salt 0.00125 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT054	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	200 rpm	Gentamicin sulfate salt	mM	0.00125										4	A8
Agro	set4IT055	R2A with Paraquat dichloride 0.75 mM	22-Jun-21 Agro_ML11_set4	266	3112889	274	2192224	2190696	391	1641	494.960686850429	0.165599823529181	0.181045839248633	0.877744249949001	0.861429822844983	0.171914476598118	-0.00139560191113673	-0.0165088745784404	1.75639974151158	stress	R2A with Paraquat dichloride 0.75 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT055	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	200 rpm	Paraquat dichloride	mM	0.75										4	B8
Agro	set4IT056	R2A with Cisplatin 0.0016 mM	22-Jun-21 Agro_ML11_set4	267	3170633	334	2227938	2226340	394	1641	503.014008133755	0.139100306203373	0.183815737761328	0.86835599418953	0.861429822844983	0.165626231185235	0.0177045749029894	-0.0439859336279134	1.2959382006431	stress	R2A with Cisplatin 0.0016 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT056	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Cisplatin	mM	0.0016										1	C8
Agro	set4IT057	R2A with Sisomicin 0.001 mM	22-Jun-21 Agro_ML11_set4	268	3015357	301	2121482	2120143	377	1641	479.020108450068	0.226780652052152	0.180838228140298	0.871013559279922	0.861429822844983	0.304046134661055	0.148591394620508	0.00241975919890238	1.11384725460221	stress	R2A with Sisomicin sulfate salt 0.001 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT057	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Sisomicin sulfate salt	mM	0.001										1	D8
Agro	set4IT060	R2A with Phosphomycin 50 mM	22-Jun-21 Agro_ML11_set4	271	2494537	261	1755746	1754602	310	1641	396.430637144148	0.162006938299964	0.186039483834336	0.872620693523772	0.861429822844983	0.194035911710173	0.077161835248233	-0.00513536654973789	1.32197337498746	stress	R2A with Phosphomycin disodium salt 50 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT060	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Phosphomycin disodium salt	mM	50										1	G8
Agro	set4IT061	R2A with Oxytetracycline 0.0002 mM	22-Jun-21 Agro_ML11_set4	272	3197758	346	2253024	2251458	395	1641	508.689109805694	0.222634427471085	0.182902057614403	0.851494736227332	0.861429822844983	0.259610502928551	0.16002958928925	0.014726591067535	1.10615229854738	stress	R2A with Oxytetracycline hydrochloride 0.0002 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT061	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Oxytetracycline hydrochloride	mM	0.0002										1	H8
Agro	set4IT062	R2A with Bacitracin 0.6 mM	22-Jun-21 Agro_ML11_set4	273	3154596	298	2220804	2219165	394	1641	501.392905558066	0.187863543929909	0.184314965233648	0.868961139976197	0.861429822844983	0.159570054151621	0.0266071307533147	-0.0338869590376028	1.99390552104451	stress	R2A with Bacitracin 0.6 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT062	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Bacitracin	mM	0.6										1	A9
Agro	set4IT063	R2A with Fusidic 0.002 mM	22-Jun-21 Agro_ML11_set4	274	2889838	307	2035556	2034263	357.5	1641	459.616583822865	0.198763656717244	0.171954040754022	0.867752201701561	0.861429822844983	0.235549093808058	0.12273397706825	-0.00493746504989572	1.03556673287903	stress	R2A with Fusidic acid sodium salt 0.002 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT063	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Fusidic acid sodium salt	mM	0.002										1	B9
Agro	set4IT064	R2A with Vancomycin 0.009 mM	22-Jun-21 Agro_ML11_set4	275	3040565	155	2259673	2257334	159	1641	510.01671938545	0.361739657203098	0.284784565537914	0.909329641059936	0.861429822844983	0.256723361874017	0.063691523788278	0.0431959020074202	10.5487584736784	stress	R2A with Vancomycin Hydrochloride Hydrate 0.009 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT064	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Vancomycin Hydrochloride Hydrate	mM	0.009										1	C9
Agro	set4IT065	R2A with Cephalothin 0.9 mM	22-Jun-21 Agro_ML11_set4	276	3154464	289	2221609	2220141	393	1641	501.613420695888	0.208329999529619	0.181163864729732	0.873920251620425	0.861429822844983	0.245920708164116	0.10210327139289	-0.0300630285314757	0.950111724437992	stress	R2A with Cephalothin sodium salt 0.9 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT065	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Cephalothin sodium salt	mM	0.9										1	D9
Agro	set4IT066	R2A with Lomefloxacin 0.0002 mM	22-Jun-21 Agro_ML11_set4	277	3115689	321	2195205	2193782	387	1641	495.657930411207	0.172689699128823	0.175458464098097	0.870199671733806	0.861429822844983	0.205418106026874	0.0900258692933782	-0.000708492376687343	0.987821479359756	stress	R2A with Lomefloxacin hydrochloride 0.0002 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT066	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Lomefloxacin hydrochloride	mM	0.0002										1	F9
Agro	set4IT067	R2A with Neomycin 0.002 mM	22-Jun-21 Agro_ML11_set4	278	3544964	361	2497158	2495610	436	1641	563.852236782648	0.176813974858397	0.170223234985569	0.855610090664825	0.861429822844983	0.264341063059316	0.108737163527621	-0.00480542517458167	0.978340858821436	stress	R2A with Neomycin trisulfate salt hydrate 0.002 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT067	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Neomycin trisulfate salt hydrate	mM	0.002										1	G9
Agro	set4IT068	R2A with Azlocillin 0.2 mM	22-Jun-21 Agro_ML11_set4	279	1827831	180	1290027	1289199	227	1641	291.278581111613	0.204758996869286	0.199937692727152	0.871102266817742	0.861429822844983	0.231595468809197	0.0791525725452884	-0.00708109058911611	1.1191071986248	stress	R2A with Azlocillin sodium salt 0.2 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT068	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Azlocillin sodium salt	mM	0.2										1	H9
Agro	set4IT070	R2A with Ceftazidime 4 mM	22-Jun-21 Agro_ML11_set4	281	3005862	311	2118054	2116519	374	1641	478.201310438319	0.231741355363552	0.182489671559176	0.869105933149049	0.861429822844983	0.251775475710013	0.0538094618736766	0.00081484893722044	3.59486687921994	stress	R2A with Ceftazidime hydrate 4 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT070	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Ceftazidime hydrate	mM	4										1	B10
Agro	set4IT071	R2A with Rifampicin 0.0007 mM	22-Jun-21 Agro_ML11_set4	282	3152862	371	2217745	2216298	392	1641	500.745142340714	0.174255712085087	0.181021040602658	0.856767116182683	0.861429822844983	0.235760661743733	0.0943717979000433	-0.00631191266936684	1.2634854606389	stress	R2A with Rifampicin 0.0007 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT071	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Rifampicin	mM	0.0007										1	C10
Agro	set4IT072	R2A with Nitrofurantoin 0.4 mg/mL	22-Jun-21 Agro_ML11_set4	283	2790359	258	1962124	1960797	347	1641	443.017849073656	0.230923294833827	0.181333277941774	0.863019097172603	0.861429822844983	0.232288428212417	0.0984861307973941	-0.0238456298604443	1.13948453349556	stress	R2A with Nitrofurantoin 0.4 mg/mL	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT072	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Nitrofurantoin	mg/mL	0.4										1	D10
Agro	set4IT073	R2A with Phenazine methosulfate 0.05 mM	22-Jun-21 Agro_ML11_set4	284	2874272	266	2023954	2022517	361	1641	456.9627202892	0.180480297270114	0.181142573922223	0.861616515844078	0.861429822844983	0.168161541380931	0.0829367896036294	-0.0060722288950621	1.045410561734	stress	R2A with Phenazine methosulfate 0.05 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT073	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Phenazine methosulfate	mM	0.05										1	E10
Agro	set4IT074	R2A with Novobiocin 0.002 mM	22-Jun-21 Agro_ML11_set4	285	3268166	344	2299692	2298024	410	1641	519.210122006326	0.199145121596138	0.188959975684754	0.860638345955897	0.861429822844983	0.201985063571259	0.109296495512455	-0.0290817191076055	1.59196556935285	stress	R2A with Novobiocin sodium salt 0.002 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT074	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Novobiocin sodium salt	mM	0.002										1	F10
Agro	set4IT076	R2A with Trimethoprim 2.5 mM	22-Jun-21 Agro_ML11_set4	287	2777980	253	1960879	1959643	343	1641	442.757117035698	0.164367936694207	0.174984154403648	0.856635824828822	0.861429822844983	0.224459666520659	0.0957532413767688	-0.0249088116729057	1.20451418738297	stress	R2A with Trimethoprim 2.5 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT076	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Trimethoprim	mM	2.5										2	H10
Agro	set4IT077	R2A with Ceftriaxone hemi(heptahydrate) 0.0005 mM	22-Jun-21 Agro_ML11_set4	288	3138869	288	2210128	2208636	393	1641	499.014008133755	0.29097424602185	0.171551870731466	0.861696977730913	0.861429822844983	0.307315779500419	0.073226891420867	-0.0216154707676963	2.12500603893914	stress	R2A with Ceftriaxone disodium salt hemi(heptahydrate) 0.0005 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT077	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Ceftriaxone disodium salt hemi(heptahydrate)	mM	0.0005										2	A11
Agro	set4IT078	R2A with Cefoxitin 0.008 mM	22-Jun-21 Agro_ML11_set4	289	3298851	290	2323830	2322307	413	1641	524.696565747854	0.180727935022081	0.17303790498878	0.865070419913891	0.861429822844983	0.228125018835052	0.0984645975726404	-0.0254790065561791	1.06514731885755	stress	R2A with Cefoxitin sodium salt 0.008 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT078	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Cefoxitin sodium salt	mM	0.008										2	B11
Agro	set4IT079	R2A with Ticarcillin 0.01 mM	22-Jun-21 Agro_ML11_set4	290	2932007	301	2064021	2062732	366	1641	466.048802530502	0.249374696490874	0.172639919360913	0.854639395899264	0.861429822844983	0.252292147479137	0.0774411170241881	-0.00612223109409683	2.25509836742634	stress	R2A with Ticarcillin disodium salt 0.01 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT079	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Ticarcillin disodium salt	mM	0.01										2	C11
Agro	set4IT081	R2A with EDTA 0.25 mM	22-Jun-21 Agro_ML11_set4	292	3066440	292	2161257	2159844	383.5	1641	487.990058743787	0.197961158780107	0.171495217163269	0.867414360382192	0.861429822844983	0.193705762584886	0.0803967486039009	-0.0345319219197894	1.18612871420066	stress	R2A with EDTA 0.25 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT081	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	EDTA	mM	0.25										2	E11
Agro	set4IT082	R2A with Hydrogen peroxide 0.1 mM	22-Jun-21 Agro_ML11_set4	293	2921384	255	2060479	2059047	365	1641	465.216222322639	0.197766348831965	0.175482341647238	0.876264631577754	0.861429822844983	0.208492656908363	0.0997204980658142	-0.00893814652361793	1.13660509566847	stress	R2A with Hydrogen peroxide 0.1 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT082	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Hydrogen peroxide	mM	0.1										2	F11
Agro	set4IT083	R2A with cyanide 2.5 mM	22-Jun-21 Agro_ML11_set4	294	2687938	291	1894469	1893151	333	1641	427.734071396295	0.225488743352774	0.178681158390312	0.86375409223052	0.861429822844983	0.258073904684803	0.12944637898603	-0.00391896506679443	1.46676637165768	stress	R2A with Sodium cyanide 2.5 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT083	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Sodium cyanide	mM	2.5										2	G11
Agro	set4IT084	R2A control	22-Jun-21 Agro_ML11_set4	295	2827437	260	1993724	1992464	354.5	1641	450.172616357885	0.219747169132508	0.177205280662734	0.853158611670729	0.861429822844983	0.22405971143745	0.124631170130654	0.0196346173827296	1.05295689716645	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set4	IT084	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm														H11
Agro	set5IT001	R2A control	22-Jun-21 Agro_ML11_set5	301	3470082	295	2449648	2448095	435.5	2708	553.116809760506	0.180656756807321	0.146755470119513	0.864840416718364	0.857445970073826	0.200408907177985	0.0638904079784378	-0.0151693384581732	1.42807520581105	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT001	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													1B	A1
Agro	set5IT002	R2A control	22-Jun-21 Agro_ML11_set5	302	4370353	376	3082506	3080472	550	2708	695.994577496611	0.162538270979322	0.146515294158936	0.854506015428505	0.857445970073826	0.171090593862854	0.0585275204999506	-0.036110055518476	1.4645244845989	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT002	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													1B	B1
Agro	set5IT003	R2A control	22-Jun-21 Agro_ML11_set5	303	3551819	267	2507965	2506395	443	2708	566.288974243109	0.169288659463812	0.146533427115586	0.859277002674451	0.857445970073826	0.196525259713615	0.0497450455199243	-0.0206207129086046	1.55286011138264	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT003	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													1B	C1
Agro	set5IT004	R2A control	22-Jun-21 Agro_ML11_set5	304	4056356	352	2863786	2861919	509	2708	646.615228197018	0.188646582703185	0.144030169618994	0.864772619305778	0.857445970073826	0.205785506615896	0.0396380585526196	-0.0401141091098995	1.25470405159423	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT004	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													1B	D1
Agro	set5IT005	R2A control	22-Jun-21 Agro_ML11_set5	305	3704448	359	2612529	2610745	461	2708	589.865567103479	0.134926661493972	0.165290533380056	0.873970346937659	0.857445970073826	0.173624141692731	0.0884786897779758	-0.0399468920362493	1.32052590669068	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT005	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													2B	A1
Agro	set5IT006	R2A control	22-Jun-21 Agro_ML11_set5	306	4036623	387	2846442	2844636	503	2708	642.710347943967	0.134203025759377	0.167413957678618	0.860672423756338	0.857445970073826	0.154230911264064	0.0760288223636646	-0.0481892542397767	1.38296853627145	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT006	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													2B	B1
Agro	set5IT007	R2A control	22-Jun-21 Agro_ML11_set5	307	3925710	346	2766585	2764764	484	2708	624.66425666516	0.171684632229489	0.167853590259883	0.871213693351175	0.857445970073826	0.189251107302786	0.0493687309824304	-0.0390523366443895	1.70731760501476	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT007	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													2B	C1
Agro	set5IT008	R2A control	22-Jun-21 Agro_ML11_set5	308	3611352	393	2546493	2544844	446	2708	574.976050610032	0.175902451618568	0.164924634772297	0.874469117916142	0.857445970073826	0.181425560924587	0.089057724912841	-0.0216748339348753	1.3793666719274	r2a_control	R2A control	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT008	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm													2B	D1
Agro	set5IT009	R2A with Chromium(III) Chloride Hexahydrate 0.02 mM	22-Jun-21 Agro_ML11_set5	309	3381419	289	2381201	2379694	423	2708	537.662449164031	0.154927969715244	0.171787316111696	0.875609137762811	0.857445970073826	0.183445301404281	0.0634751341146276	0.00176432106440633	1.3330039855077	stress	R2A with Chromium(III) Chloride Hexahydrate 0.02 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT009	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Chromium(III) Chloride Hexahydrate	mM	0.02										1B	A2
Agro	set5IT010	R2A with Manganese (II) chloride tetrahydrate 5 mM	22-Jun-21 Agro_ML11_set5	310	4202003	369	2962011	2960160	525.5	2708	668.81156800723	0.223557513218536	0.15301897360067	0.866733469136536	0.857445970073826	0.243865392975996	0.0654638240215859	-0.0149620244197252	1.10595992632722	stress	R2A with Manganese (II) chloride tetrahydrate 5 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT010	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Manganese (II) chloride tetrahydrate	mM	5										1B	B2
Agro	set5IT011	R2A with Ferric chloride 0.1 mM	22-Jun-21 Agro_ML11_set5	311	3705137	306	2616649	2615036	464.5	2708	590.835065521916	0.161800267431431	0.150776244948601	0.861575313055491	0.857445970073826	0.24155084474157	0.101760368593894	-0.0151896192262184	1.18662910288333	stress	R2A with Ferric chloride 0.1 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT011	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Ferric chloride	mM	0.1										1B	C2
Agro	set5IT012	R2A with Cobalt chloride 0.02 mM	22-Jun-21 Agro_ML11_set5	312	3576965	313	2529691	2527960	442.5	2708	571.161319475825	0.195037236568689	0.15854505919244	0.858823937039305	0.857445970073826	0.220241269000279	0.111491764008676	-0.0334124491840007	1.91937104943825	stress	R2A with Cobalt chloride hexahydrate 0.02 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT012	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Cobalt chloride hexahydrate	mM	0.02										1B	D2
Agro	set5IT013	R2A with Nickel (II) chloride 0.05 mM	22-Jun-21 Agro_ML11_set5	313	3930457	314	2777410	2775621	492	2708	627.117261635789	0.221335684611594	0.14442190581735	0.863102523325093	0.857445970073826	0.256243047161303	0.112760567031935	-0.0189521391677974	1.21749441962473	stress	R2A with Nickel (II) chloride hexahydrate 0.05 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT013	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Nickel (II) chloride hexahydrate	mM	0.05										1B	E2
Agro	set5IT014	R2A with copper (II) chloride 0.04 mM	22-Jun-21 Agro_ML11_set5	314	3889476	323	2740481	2738790	486.5	2708	618.795752372345	0.185161371739643	0.146467975267507	0.863498000095138	0.857445970073826	0.221586401575506	0.0419443783681185	-0.0537707162577873	1.13299004656006	stress	R2A with copper (II) chloride dihydrate 0.04 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT014	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	copper (II) chloride dihydrate	mM	0.04										1B	F2
Agro	set5IT015	R2A with Zinc chloride 0.05 mM	22-Jun-21 Agro_ML11_set5	315	3747391	341	2641208	2639468	470.5	2708	596.355173971984	0.179700458959685	0.146644829911617	0.867896463992654	0.857445970073826	0.193881632958866	0.0760725079088253	-0.0142767205859448	0.940739713277498	stress	R2A with Zinc chloride 0.05 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT015	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Zinc chloride	mM	0.05										1B	G2
Agro	set5IT016	R2A with Aluminum chloride 0.3 mM	22-Jun-21 Agro_ML11_set5	316	3893608	329	2746412	2744519	490	2708	620.090149118843	0.185760054601526	0.154029572852736	0.859095992509673	0.857445970073826	0.186281251464599	0.100102452649384	-0.0273509694125649	1.19542294738573	stress	R2A with Aluminum chloride hydrate 0.3 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT016	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Aluminum chloride hydrate	mM	0.3										1B	H2
Agro	set5IT017	R2A with Cadmium chloride hemipentahydrate 0.02 mM	22-Jun-21 Agro_ML11_set5	317	3674776	309	2589399	2587792	463.5	2708	584.679620424763	0.176247059981974	0.144133411021703	0.880160229993996	0.857445970073826	0.10591309070476	0.0647323569418833	-0.0190310231833253	0.935275887848849	stress	R2A with Cadmium chloride hemipentahydrate 0.02 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT017	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Cadmium chloride hemipentahydrate	mM	0.02										1B	A3
Agro	set5IT018	R2A with Thallium(I) acetate 0.05 mM	22-Jun-21 Agro_ML11_set5	318	3619693	316	2554273	2552498	458.5	2708	576.705377315861	0.133525064383754	0.146974169577118	0.862175841724712	0.857445970073826	0.10974293831062	0.0987553143051962	-0.0139413683582009	4.75016128488103	stress	R2A with Thallium(I) acetate 0.05 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT018	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Thallium(I) acetate	mM	0.05										1B	B3
Agro	set5IT019	R2A with Magnesium sulfate 400 mM	22-Jun-21 Agro_ML11_set5	319	3904577	348	2748516	2746676	490	2708	620.577496610935	0.238942824928542	0.155152789588552	0.878390552896127	0.857445970073826	0.175166202183066	0.0386500364305225	-0.0360795143506112	2.71690849858408	stress	R2A with Magnesium sulfate 400 mM	Agro_ML11	Hans Carlson and Mitchell Thompson	22-Jun-21	Agro_ML11_set5	IT019	R2A	28		96 deep-well microplate; 0.8 mL volume	Aerobic	Liquid	700 rpm	Magnesium sulfate	mM	400										2B	C3
